,Year,lon,Lat
8108,1995-01-01,-4.45,57.32
8109,1935-01-01,-5.558428,57.175284
8112,1997-01-01,-3.94,56.72
8113,2016-01-01,-5.12,56.22
8114,2013-01-01,-2.71,57.18
8116,2021-01-01,-3.652795,55.23799
8117,1980-01-01,-5.342739,57.626178
8118,2018-01-01,-4.323431,55.946095
8119,2002-01-01,-5.22,58.24
8122,1997-01-01,-3.94,56.72
8123,2016-01-01,-5.12,56.22
8124,2013-01-01,-2.71,57.18
8126,2021-01-01,-3.652795,55.23799
8127,1980-01-01,-5.342739,57.626178
8128,2018-01-01,-4.323431,55.946095
8129,2002-01-01,-5.22,58.24
8131,2014-01-01,-3.85,57.2
8132,2021-01-01,-4.33425,56.125639
8133,2004-01-01,-5.74,57.26
8134,2014-01-01,-2.43,57.11
8137,2018-01-01,-5.46,56.3
8140,2007-01-01,-2.45,57.12
8142,1991-01-01,-3.927145,57.781474
8143,2014-01-01,-2.72,57.17
8144,2018-01-01,-3.55,56.75
8146,2014-01-01,-3.69,57.15
8148,1995-01-01,-4.45,57.32
8149,1935-01-01,-5.558428,57.175284
8150,2007-01-01,-2.45,57.12
8152,1991-01-01,-3.927145,57.781474
8153,2014-01-01,-2.72,57.17
8154,2018-01-01,-3.55,56.75
8156,2014-01-01,-3.69,57.15
8158,1995-01-01,-4.45,57.32
8159,1935-01-01,-5.558428,57.175284
8162,1997-01-01,-3.94,56.72
8163,2016-01-01,-5.12,56.22
8164,2013-01-01,-2.71,57.18
8166,2021-01-01,-3.652795,55.23799
8167,1980-01-01,-5.342739,57.626178
8168,2018-01-01,-4.323431,55.946095
8169,2002-01-01,-5.22,58.24
8172,1997-01-01,-3.94,56.72
8173,2016-01-01,-5.12,56.22
8174,2013-01-01,-2.71,57.18
8176,2021-01-01,-3.652795,55.23799
8177,1980-01-01,-5.342739,57.626178
8178,2018-01-01,-4.323431,55.946095
8179,2002-01-01,-5.22,58.24
8180,2007-01-01,-2.45,57.12
8182,1991-01-01,-3.927145,57.781474
8183,2014-01-01,-2.72,57.17
8184,2018-01-01,-3.55,56.75
8186,2014-01-01,-3.69,57.15
8188,1995-01-01,-4.45,57.32
8189,1935-01-01,-5.558428,57.175284
8190,2007-01-01,-2.45,57.12
8192,1991-01-01,-3.927145,57.781474
8193,2014-01-01,-2.72,57.17
8194,2018-01-01,-3.55,56.75
8196,2014-01-01,-3.69,57.15
8198,1995-01-01,-4.45,57.32
8199,1935-01-01,-5.558428,57.175284
8201,2012-01-01,-2.68,57.61
8204,2013-01-01,-3.18,56.88
8205,2015-01-01,-3.79,57.25
8206,2012-01-01,-2.52,57.03
8209,2013-01-01,-3.32,56.99
8212,2016-01-01,-4.57,55.04
8213,1994-01-01,-4.26,57.55
8214,1997-01-01,-5.28,58.16
8215,1925-01-01,-5.426637,57.538532
8218,2016-01-01,-2.42,57.03
8219,2006-01-01,-4.18,57.64
8220,2007-01-01,-2.45,57.12
8222,1991-01-01,-3.927145,57.781474
8223,2014-01-01,-2.72,57.17
8224,2018-01-01,-3.55,56.75
8226,2014-01-01,-3.69,57.15
8228,1995-01-01,-4.45,57.32
8229,1935-01-01,-5.558428,57.175284
8230,2007-01-01,-2.45,57.12
8232,1991-01-01,-3.927145,57.781474
8233,2014-01-01,-2.72,57.17
8234,2018-01-01,-3.55,56.75
8236,2014-01-01,-3.69,57.15
8238,1995-01-01,-4.45,57.32
8239,1935-01-01,-5.558428,57.175284
8241,2012-01-01,-2.68,57.61
8244,2013-01-01,-3.18,56.88
8245,2015-01-01,-3.79,57.25
8246,2012-01-01,-2.52,57.03
8249,2013-01-01,-3.32,56.99
8250,2007-01-01,-2.45,57.12
8252,1991-01-01,-3.927145,57.781474
8253,2014-01-01,-2.72,57.17
8254,2018-01-01,-3.55,56.75
8256,2014-01-01,-3.69,57.15
8258,1995-01-01,-4.45,57.32
8259,1935-01-01,-5.558428,57.175284
8261,2012-01-01,-2.68,57.61
8264,2013-01-01,-3.18,56.88
8265,2015-01-01,-3.79,57.25
8266,2012-01-01,-2.52,57.03
8269,2013-01-01,-3.32,56.99
8271,2014-01-01,-3.85,57.2
8272,2021-01-01,-4.33425,56.125639
8273,2004-01-01,-5.74,57.26
8274,2014-01-01,-2.43,57.11
8277,2018-01-01,-5.46,56.3
8280,2007-01-01,-2.45,57.12
8282,1991-01-01,-3.927145,57.781474
8283,2014-01-01,-2.72,57.17
8284,2018-01-01,-3.55,56.75
8286,2014-01-01,-3.69,57.15
8288,1995-01-01,-4.45,57.32
8289,1935-01-01,-5.558428,57.175284
8290,2007-01-01,-2.45,57.12
8292,1991-01-01,-3.927145,57.781474
8293,2014-01-01,-2.72,57.17
8294,2018-01-01,-3.55,56.75
8296,2014-01-01,-3.69,57.15
8298,1995-01-01,-4.45,57.32
8299,1935-01-01,-5.558428,57.175284
8302,1997-01-01,-3.94,56.72
8303,2016-01-01,-5.12,56.22
8304,2013-01-01,-2.71,57.18
8306,2021-01-01,-3.652795,55.23799
8307,1980-01-01,-5.342739,57.626178
8308,2018-01-01,-4.323431,55.946095
8309,2002-01-01,-5.22,58.24
8312,1997-01-01,-3.94,56.72
8313,2016-01-01,-5.12,56.22
8314,2013-01-01,-2.71,57.18
8316,2021-01-01,-3.652795,55.23799
8317,1980-01-01,-5.342739,57.626178
8318,2018-01-01,-4.323431,55.946095
8319,2002-01-01,-5.22,58.24
8321,2014-01-01,-3.85,57.2
8322,2021-01-01,-4.33425,56.125639
8323,2004-01-01,-5.74,57.26
8324,2014-01-01,-2.43,57.11
8327,2018-01-01,-5.46,56.3
8330,2007-01-01,-2.45,57.12
8332,1991-01-01,-3.927145,57.781474
8333,2014-01-01,-2.72,57.17
8334,2018-01-01,-3.55,56.75
8336,2014-01-01,-3.69,57.15
8338,1995-01-01,-4.45,57.32
8339,1935-01-01,-5.558428,57.175284
8340,2015-01-01,-3.18,57.5
8341,2021-01-01,-2.250059,57.225489
8342,2010-01-01,-2.8,57.16
8343,2011-01-01,-5.844891,57.144345
8345,1997-01-01,-4.13,57.49
8346,2013-01-01,-3.76,57.15
8349,2015-01-01,-4.71,56.43
8351,2014-01-01,-3.85,57.2
8352,2021-01-01,-4.33425,56.125639
8353,2004-01-01,-5.74,57.26
8354,2014-01-01,-2.43,57.11
8357,2018-01-01,-5.46,56.3
8360,2007-01-01,-2.45,57.12
8362,1991-01-01,-3.927145,57.781474
8363,2014-01-01,-2.72,57.17
8364,2018-01-01,-3.55,56.75
8366,2014-01-01,-3.69,57.15
8368,1995-01-01,-4.45,57.32
8369,1935-01-01,-5.558428,57.175284
8370,2007-01-01,-2.45,57.12
8372,1991-01-01,-3.927145,57.781474
8373,2014-01-01,-2.72,57.17
8374,2018-01-01,-3.55,56.75
8376,2014-01-01,-3.69,57.15
8378,1995-01-01,-4.45,57.32
8379,1935-01-01,-5.558428,57.175284
8382,1997-01-01,-3.94,56.72
8383,2016-01-01,-5.12,56.22
8384,2013-01-01,-2.71,57.18
8386,2021-01-01,-3.652795,55.23799
8387,1980-01-01,-5.342739,57.626178
8388,2018-01-01,-4.323431,55.946095
8389,2002-01-01,-5.22,58.24
8391,2012-01-01,-2.68,57.61
8394,2013-01-01,-3.18,56.88
8395,2015-01-01,-3.79,57.25
8396,2012-01-01,-2.52,57.03
8399,2013-01-01,-3.32,56.99
8400,2007-01-01,-2.45,57.12
8402,1991-01-01,-3.927145,57.781474
8403,2014-01-01,-2.72,57.17
8404,2018-01-01,-3.55,56.75
8406,2014-01-01,-3.69,57.15
8408,1995-01-01,-4.45,57.32
8409,1935-01-01,-5.558428,57.175284
8410,2007-01-01,-2.45,57.12
8412,1991-01-01,-3.927145,57.781474
8413,2014-01-01,-2.72,57.17
8414,2018-01-01,-3.55,56.75
8416,2014-01-01,-3.69,57.15
8418,1995-01-01,-4.45,57.32
8419,1935-01-01,-5.558428,57.175284
8420,2007-01-01,-2.45,57.12
8422,1991-01-01,-3.927145,57.781474
8423,2014-01-01,-2.72,57.17
8424,2018-01-01,-3.55,56.75
8426,2014-01-01,-3.69,57.15
8428,1995-01-01,-4.45,57.32
8429,1935-01-01,-5.558428,57.175284
8430,2007-01-01,-2.45,57.12
8432,1991-01-01,-3.927145,57.781474
8433,2014-01-01,-2.72,57.17
8434,2018-01-01,-3.55,56.75
8436,2014-01-01,-3.69,57.15
8438,1995-01-01,-4.45,57.32
8439,1935-01-01,-5.558428,57.175284
8440,2007-01-01,-2.45,57.12
8442,1991-01-01,-3.927145,57.781474
8443,2014-01-01,-2.72,57.17
8444,2018-01-01,-3.55,56.75
8446,2014-01-01,-3.69,57.15
8448,1995-01-01,-4.45,57.32
8449,1935-01-01,-5.558428,57.175284
8450,2015-01-01,-3.18,57.5
8451,2021-01-01,-2.250059,57.225489
8452,2010-01-01,-2.8,57.16
8453,2011-01-01,-5.844891,57.144345
8455,1997-01-01,-4.13,57.49
8456,2013-01-01,-3.76,57.15
8459,2015-01-01,-4.71,56.43
8462,1997-01-01,-3.94,56.72
8463,2016-01-01,-5.12,56.22
8464,2013-01-01,-2.71,57.18
8466,2021-01-01,-3.652795,55.23799
8467,1980-01-01,-5.342739,57.626178
8468,2018-01-01,-4.323431,55.946095
8469,2002-01-01,-5.22,58.24
8472,1997-01-01,-3.94,56.72
8473,2016-01-01,-5.12,56.22
8474,2013-01-01,-2.71,57.18
8476,2021-01-01,-3.652795,55.23799
8477,1980-01-01,-5.342739,57.626178
8478,2018-01-01,-4.323431,55.946095
8479,2002-01-01,-5.22,58.24
8481,2012-01-01,-2.68,57.61
8484,2013-01-01,-3.18,56.88
8485,2015-01-01,-3.79,57.25
8486,2012-01-01,-2.52,57.03
8489,2013-01-01,-3.32,56.99
8490,2007-01-01,-2.45,57.12
8492,1991-01-01,-3.927145,57.781474
8493,2014-01-01,-2.72,57.17
8494,2018-01-01,-3.55,56.75
8496,2014-01-01,-3.69,57.15
8498,1995-01-01,-4.45,57.32
8499,1935-01-01,-5.558428,57.175284
8500,2007-01-01,-2.45,57.12
8502,1991-01-01,-3.927145,57.781474
8503,2014-01-01,-2.72,57.17
8504,2018-01-01,-3.55,56.75
8506,2014-01-01,-3.69,57.15
8508,1995-01-01,-4.45,57.32
8509,1935-01-01,-5.558428,57.175284
8510,2007-01-01,-2.45,57.12
8512,1991-01-01,-3.927145,57.781474
8513,2014-01-01,-2.72,57.17
8514,2018-01-01,-3.55,56.75
8516,2014-01-01,-3.69,57.15
8518,1995-01-01,-4.45,57.32
8519,1935-01-01,-5.558428,57.175284
8520,2007-01-01,-2.45,57.12
8522,1991-01-01,-3.927145,57.781474
8523,2014-01-01,-2.72,57.17
8524,2018-01-01,-3.55,56.75
8526,2014-01-01,-3.69,57.15
8528,1995-01-01,-4.45,57.32
8529,1935-01-01,-5.558428,57.175284
8530,2007-01-01,-2.45,57.12
8532,1991-01-01,-3.927145,57.781474
8533,2014-01-01,-2.72,57.17
8534,2018-01-01,-3.55,56.75
8536,2014-01-01,-3.69,57.15
8538,1995-01-01,-4.45,57.32
8539,1935-01-01,-5.558428,57.175284
8540,2015-01-01,-3.18,57.5
8541,2021-01-01,-2.250059,57.225489
8542,2010-01-01,-2.8,57.16
8543,2011-01-01,-5.844891,57.144345
8545,1997-01-01,-4.13,57.49
8546,2013-01-01,-3.76,57.15
8549,2015-01-01,-4.71,56.43
8550,2007-01-01,-2.45,57.12
8552,1991-01-01,-3.927145,57.781474
8553,2014-01-01,-2.72,57.17
8554,2018-01-01,-3.55,56.75
8556,2014-01-01,-3.69,57.15
8558,1995-01-01,-4.45,57.32
8559,1935-01-01,-5.558428,57.175284
8562,2016-01-01,-4.57,55.04
8563,1994-01-01,-4.26,57.55
8564,1997-01-01,-5.28,58.16
8565,1925-01-01,-5.426637,57.538532
8568,2016-01-01,-2.42,57.03
8569,2006-01-01,-4.18,57.64
8570,2007-01-01,-2.45,57.12
8572,1991-01-01,-3.927145,57.781474
8573,2014-01-01,-2.72,57.17
8574,2018-01-01,-3.55,56.75
8576,2014-01-01,-3.69,57.15
8578,1995-01-01,-4.45,57.32
8579,1935-01-01,-5.558428,57.175284
8580,2007-01-01,-2.45,57.12
8582,1991-01-01,-3.927145,57.781474
8583,2014-01-01,-2.72,57.17
8584,2018-01-01,-3.55,56.75
8586,2014-01-01,-3.69,57.15
8588,1995-01-01,-4.45,57.32
8589,1935-01-01,-5.558428,57.175284
8590,2015-01-01,-3.18,57.5
8591,2021-01-01,-2.250059,57.225489
8592,2010-01-01,-2.8,57.16
8593,2011-01-01,-5.844891,57.144345
8595,1997-01-01,-4.13,57.49
8596,2013-01-01,-3.76,57.15
8599,2015-01-01,-4.71,56.43
8602,1997-01-01,-3.94,56.72
8603,2016-01-01,-5.12,56.22
8604,2013-01-01,-2.71,57.18
8606,2021-01-01,-3.652795,55.23799
8607,1980-01-01,-5.342739,57.626178
8608,2018-01-01,-4.323431,55.946095
8609,2002-01-01,-5.22,58.24
8612,1997-01-01,-3.94,56.72
8613,2016-01-01,-5.12,56.22
8614,2013-01-01,-2.71,57.18
8616,2021-01-01,-3.652795,55.23799
8617,1980-01-01,-5.342739,57.626178
8618,2018-01-01,-4.323431,55.946095
8619,2002-01-01,-5.22,58.24
8622,2016-01-01,-4.57,55.04
8623,1994-01-01,-4.26,57.55
8624,1997-01-01,-5.28,58.16
8625,1925-01-01,-5.426637,57.538532
8628,2016-01-01,-2.42,57.03
8629,2006-01-01,-4.18,57.64
8630,2007-01-01,-2.45,57.12
8632,1991-01-01,-3.927145,57.781474
8633,2014-01-01,-2.72,57.17
8634,2018-01-01,-3.55,56.75
8636,2014-01-01,-3.69,57.15
8638,1995-01-01,-4.45,57.32
8639,1935-01-01,-5.558428,57.175284
8640,2007-01-01,-2.45,57.12
8642,1991-01-01,-3.927145,57.781474
8643,2014-01-01,-2.72,57.17
8644,2018-01-01,-3.55,56.75
8646,2014-01-01,-3.69,57.15
8648,1995-01-01,-4.45,57.32
8649,1935-01-01,-5.558428,57.175284
8651,2014-01-01,-3.85,57.2
8652,2021-01-01,-4.33425,56.125639
8653,2004-01-01,-5.74,57.26
8654,2014-01-01,-2.43,57.11
8657,2018-01-01,-5.46,56.3
8662,1997-01-01,-3.94,56.72
8663,2016-01-01,-5.12,56.22
8664,2013-01-01,-2.71,57.18
8666,2021-01-01,-3.652795,55.23799
8667,1980-01-01,-5.342739,57.626178
8668,2018-01-01,-4.323431,55.946095
8669,2002-01-01,-5.22,58.24
8670,2007-01-01,-2.45,57.12
8672,1991-01-01,-3.927145,57.781474
8673,2014-01-01,-2.72,57.17
8674,2018-01-01,-3.55,56.75
8676,2014-01-01,-3.69,57.15
8678,1995-01-01,-4.45,57.32
8679,1935-01-01,-5.558428,57.175284
8680,2007-01-01,-2.45,57.12
8682,1991-01-01,-3.927145,57.781474
8683,2014-01-01,-2.72,57.17
8684,2018-01-01,-3.55,56.75
8686,2014-01-01,-3.69,57.15
8688,1995-01-01,-4.45,57.32
8689,1935-01-01,-5.558428,57.175284
8690,2007-01-01,-2.45,57.12
8692,1991-01-01,-3.927145,57.781474
8693,2014-01-01,-2.72,57.17
8694,2018-01-01,-3.55,56.75
8696,2014-01-01,-3.69,57.15
8698,1995-01-01,-4.45,57.32
8699,1935-01-01,-5.558428,57.175284
8701,2014-01-01,-3.85,57.2
8702,2021-01-01,-4.33425,56.125639
8703,2004-01-01,-5.74,57.26
8704,2014-01-01,-2.43,57.11
8707,2018-01-01,-5.46,56.3
8711,2012-01-01,-2.68,57.61
8714,2013-01-01,-3.18,56.88
8715,2015-01-01,-3.79,57.25
8716,2012-01-01,-2.52,57.03
8719,2013-01-01,-3.32,56.99
8722,2016-01-01,-4.57,55.04
8723,1994-01-01,-4.26,57.55
8724,1997-01-01,-5.28,58.16
8725,1925-01-01,-5.426637,57.538532
8728,2016-01-01,-2.42,57.03
8729,2006-01-01,-4.18,57.64
8732,1997-01-01,-3.94,56.72
8733,2016-01-01,-5.12,56.22
8734,2013-01-01,-2.71,57.18
8736,2021-01-01,-3.652795,55.23799
8737,1980-01-01,-5.342739,57.626178
8738,2018-01-01,-4.323431,55.946095
8739,2002-01-01,-5.22,58.24
8740,2007-01-01,-2.45,57.12
8742,1991-01-01,-3.927145,57.781474
8743,2014-01-01,-2.72,57.17
8744,2018-01-01,-3.55,56.75
8746,2014-01-01,-3.69,57.15
8748,1995-01-01,-4.45,57.32
8749,1935-01-01,-5.558428,57.175284
8750,2007-01-01,-2.45,57.12
8752,1991-01-01,-3.927145,57.781474
8753,2014-01-01,-2.72,57.17
8754,2018-01-01,-3.55,56.75
8756,2014-01-01,-3.69,57.15
8758,1995-01-01,-4.45,57.32
8759,1935-01-01,-5.558428,57.175284
8760,2007-01-01,-2.45,57.12
8762,1991-01-01,-3.927145,57.781474
8763,2014-01-01,-2.72,57.17
8764,2018-01-01,-3.55,56.75
8766,2014-01-01,-3.69,57.15
8768,1995-01-01,-4.45,57.32
8769,1935-01-01,-5.558428,57.175284
8771,2014-01-01,-3.85,57.2
8772,2021-01-01,-4.33425,56.125639
8773,2004-01-01,-5.74,57.26
8774,2014-01-01,-2.43,57.11
8777,2018-01-01,-5.46,56.3
8782,1997-01-01,-3.94,56.72
8783,2016-01-01,-5.12,56.22
8784,2013-01-01,-2.71,57.18
8786,2021-01-01,-3.652795,55.23799
8787,1980-01-01,-5.342739,57.626178
8788,2018-01-01,-4.323431,55.946095
8789,2002-01-01,-5.22,58.24
8790,2007-01-01,-2.45,57.12
8792,1991-01-01,-3.927145,57.781474
8793,2014-01-01,-2.72,57.17
8794,2018-01-01,-3.55,56.75
8796,2014-01-01,-3.69,57.15
8798,1995-01-01,-4.45,57.32
8799,1935-01-01,-5.558428,57.175284
8800,2007-01-01,-2.45,57.12
8802,1991-01-01,-3.927145,57.781474
8803,2014-01-01,-2.72,57.17
8804,2018-01-01,-3.55,56.75
8806,2014-01-01,-3.69,57.15
8808,1995-01-01,-4.45,57.32
8809,1935-01-01,-5.558428,57.175284
8810,2015-01-01,-5.811914,57.145353
8811,2007-01-01,-4.75,57.34
8812,1997-01-01,-5.24,58.14
8813,1965-01-01,-5.435086,57.628195
8815,2015-01-01,-3.962706,55.14352
8816,2014-01-01,-2.81,57.51
8817,1986-01-01,-3.48,56.11
8819,2015-01-01,-3.08,57.6
8820,2007-01-01,-2.45,57.12
8822,1991-01-01,-3.927145,57.781474
8823,2014-01-01,-2.72,57.17
8824,2018-01-01,-3.55,56.75
8826,2014-01-01,-3.69,57.15
8828,1995-01-01,-4.45,57.32
8829,1935-01-01,-5.558428,57.175284
8832,1997-01-01,-3.94,56.72
8833,2016-01-01,-5.12,56.22
8834,2013-01-01,-2.71,57.18
8836,2021-01-01,-3.652795,55.23799
8837,1980-01-01,-5.342739,57.626178
8838,2018-01-01,-4.323431,55.946095
8839,2002-01-01,-5.22,58.24
8840,2007-01-01,-2.45,57.12
8842,1991-01-01,-3.927145,57.781474
8843,2014-01-01,-2.72,57.17
8844,2018-01-01,-3.55,56.75
8846,2014-01-01,-3.69,57.15
8848,1995-01-01,-4.45,57.32
8849,1935-01-01,-5.558428,57.175284
8850,2007-01-01,-2.45,57.12
8852,1991-01-01,-3.927145,57.781474
8853,2014-01-01,-2.72,57.17
8854,2018-01-01,-3.55,56.75
8856,2014-01-01,-3.69,57.15
8858,1995-01-01,-4.45,57.32
8859,1935-01-01,-5.558428,57.175284
8861,2014-01-01,-3.85,57.2
8862,2021-01-01,-4.33425,56.125639
8863,2004-01-01,-5.74,57.26
8864,2014-01-01,-2.43,57.11
8867,2018-01-01,-5.46,56.3
8870,2007-01-01,-2.45,57.12
8872,1991-01-01,-3.927145,57.781474
8873,2014-01-01,-2.72,57.17
8874,2018-01-01,-3.55,56.75
8876,2014-01-01,-3.69,57.15
8878,1995-01-01,-4.45,57.32
8879,1935-01-01,-5.558428,57.175284
8882,1997-01-01,-3.94,56.72
8883,2016-01-01,-5.12,56.22
8884,2013-01-01,-2.71,57.18
8886,2021-01-01,-3.652795,55.23799
8887,1980-01-01,-5.342739,57.626178
8888,2018-01-01,-4.323431,55.946095
8889,2002-01-01,-5.22,58.24
8890,2007-01-01,-2.45,57.12
8892,1991-01-01,-3.927145,57.781474
8893,2014-01-01,-2.72,57.17
8894,2018-01-01,-3.55,56.75
8896,2014-01-01,-3.69,57.15
8898,1995-01-01,-4.45,57.32
8899,1935-01-01,-5.558428,57.175284
8900,2007-01-01,-2.45,57.12
8902,1991-01-01,-3.927145,57.781474
8903,2014-01-01,-2.72,57.17
8904,2018-01-01,-3.55,56.75
8906,2014-01-01,-3.69,57.15
8908,1995-01-01,-4.45,57.32
8909,1935-01-01,-5.558428,57.175284
8911,2014-01-01,-3.85,57.2
8912,2021-01-01,-4.33425,56.125639
8913,2004-01-01,-5.74,57.26
8914,2014-01-01,-2.43,57.11
8917,2018-01-01,-5.46,56.3
